Year	Party	State	Member	Ticker	Action	Value	Date.of.Report	After.One.Day	One.Week	One.Month	Two.Months	Six.Months
1	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	0.01787	0.01838	0.1006	0.02788	0.11865
2	2013	D	Texas	Hinojosa, Ruben	AAPL	Purchased	8000	2013-06-04	-0.10024	-0.10557	-0.13558	-0.19303	-0.23613
3	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	0.0078	0.00893	NA	0.02609	0.10093
4	2013	D	Texas	Hinojosa, Ruben	AAPL	Purchased	8000	2013-06-04	0.09454	0.09443	-0.02787	0.05033	NA
5	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	-0.0055	-0.06284	-0.04909	-0.02478	0.07187
6	2013	D	Texas	Hinojosa, Ruben	AAPL	Purchased	8000	2013-06-04	0.02419	0.01317	-0.08054	0.00355	NA
7	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	-0.10024	-0.10557	-0.13558	-0.19303	-0.23613
8	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	-0.00532	0.03563	-0.08234	-0.088	-0.1143
9	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	0.00057	0.04897	-0.01979	0.01516	0.11152
10	2013	D	Texas	Hinojosa, Ruben	AAPL	Purchased	8000	2013-06-04	0.05521	0.03403	-0.05502	0.02799	NA
11	2013	D	Texas	Hinojosa, Ruben	AAPL	Sold	8000	2013-06-04	0.00433	0.02574	-0.18383	-0.18256	-0.32381
12	2013	D	Texas	Hinojosa, Ruben	AAPL	Purchased	8000	2013-06-04	-0.03353	-0.0482	-0.12832	-0.17674	-0.43731
13	2013	D	Texas	Hinojosa, Ruben	AMZN	Purchased	8000	2013-06-04	-0.01424	-0.03026	0.05511	0.05428	-0.20343
14	2013	D	Texas	Hinojosa, Ruben	AMZN	Purchased	8000	2013-06-04	-0.03473	-0.02482	0.00964	-0.0424	-0.06463
15	2013	D	Texas	Hinojosa, Ruben	AMZN	Sold	8000	2013-06-04	0.04604	0.01942	-0.03264	0.01747	0.09234
16	2013	D	Texas	Hinojosa, Ruben	AMZN	Purchased	8000	2013-06-04	-0.07952	-0.07026	-0.10527	-0.16735	-0.25463
17	2013	D	Texas	Hinojosa, Ruben	AMZN	Purchased	8000	2013-06-04	0.00422	-0.02485	-0.03709	-0.07954	-0.00147
18	2013	D	Texas	Hinojosa, Ruben	AMZN	Sold	8000	2013-06-04	-0.04485	-0.07336	-0.03286	-0.09405	0.00138
19	2013	D	Texas	Hinojosa, Ruben	AMZN	Sold	8000	2013-06-04	0.00309	-0.01541	0.02637	-0.04199	0.0158
20	2013	D	Texas	Hinojosa, Ruben	BBBY	Sold	8000	2013-06-04	1e-04	0.01671	0.03557	0.02017	0.10119
21	2013	D	Texas	Hinojosa, Ruben	BBBY	Purchased	8000	2013-06-04	-0.00838	-0.00631	-0.05812	0.03615	0.14426
22	2013	D	Texas	Hinojosa, Ruben	BBBY	Sold	8000	2013-06-04	0.02102	0.05717	0.09772	0.06599	0.12731
23	2013	D	Texas	Hinojosa, Ruben	BIIB	Purchased	8000	2013-06-04	0.01684	0.03749	0.08106	-0.03186	0.04808
24	2013	D	Texas	Hinojosa, Ruben	BIIB	Sold	8000	2013-06-04	-0.02638	-0.02982	0.0683	0.20023	0.03656
25	2013	D	Texas	Hinojosa, Ruben	BIIB	Sold	8000	2013-06-04	-0.05588	-0.02831	-0.13039	-0.16045	-0.07007
26	2013	D	Texas	Hinojosa, Ruben	BIIB	Sold	8000	2013-06-04	0.0423	0.06719	0.1147	0.18733	0.10032
27	2013	D	Texas	Hinojosa, Ruben	BIIB	Purchased	8000	2013-06-04	-0.0588	-0.06773	0.11504	0.0499	0.08195
28	2013	D	Texas	Hinojosa, Ruben	BIIB	Purchased	8000	2013-06-04	0.01411	0.01031	0.14224	0.10713	0.15229
29	2013	D	Texas	Hinojosa, Ruben	CSCO	Purchased	8000	2013-06-04	-0.01776	-0.01859	-0.0226	-0.06682	NA
30	2013	D	Texas	Hinojosa, Ruben	CSCO	Sold	8000	2013-06-04	0.02317	0.04537	-0.08902	-0.05992	-0.03658
31	2013	D	Texas	Hinojosa, Ruben	CSCO	Sold	8000	2013-06-04	-0.00164	0.01938	-0.0621	-0.0029	0.08673
32	2013	D	Texas	Hinojosa, Ruben	DORM	Purchased	8000	2013-06-04	0.03386	0.04389	0.02858	-0.02556	0.22987
33	2013	D	Texas	Hinojosa, Ruben	DORM	Purchased	8000	2013-06-04	0.02439	0.01306	-0.01491	0.03649	0.04342
34	2013	D	Texas	Hinojosa, Ruben	DORM	Sold	8000	2013-06-04	-0.00616	-0.00827	-0.06228	-0.06537	0.0846
35	2013	D	Texas	Hinojosa, Ruben	ERIE	Purchased	8000	2013-06-04	-0.04613	-0.03635	-0.05117	-0.04847	-0.00911
36	2013	D	Texas	Hinojosa, Ruben	ERIE	Purchased	8000	2013-06-04	0.00167	0.0232	0.02681	-0.01317	-0.1304
37	2013	D	Texas	Hinojosa, Ruben	ERIE	Sold	8000	2013-06-04	0.00458	0.01487	-0.03427	-0.06498	NA
38	2013	D	Texas	Hinojosa, Ruben	ERIE	Sold	8000	2013-06-04	-0.03413	-0.02822	-0.0886	-0.11859	-0.23615
39	2013	D	Texas	Hinojosa, Ruben	FSFG	Purchased	8000	2013-06-04	0.04303	0.0397	0.09352	0.01412	0.05133
40	2013	D	Texas	Hinojosa, Ruben	FSFG	Sold	8000	2013-06-04	0.00315	0.00555	0.00027	-0.06899	-0.06119
41	2013	D	Texas	Hinojosa, Ruben	GOOG	Purchased	8000	2013-06-04	NA	NA	NA	NA	NA
42	2013	D	Texas	Hinojosa, Ruben	MSFT	Sold	8000	2013-06-04	-0.01336	-0.02885	-0.03798	-0.0392	0.12967
43	2013	D	Texas	Hinojosa, Ruben	MSFT	Sold	8000	2013-06-04	-0.01289	-0.01613	-0.03739	-0.12035	-0.0074
44	2013	D	Texas	Hinojosa, Ruben	MSFT	Sold	8000	2013-06-04	-0.02512	-0.05425	-0.03887	-0.04621	0.14513
45	2013	D	Texas	Hinojosa, Ruben	SBUX	Sold	8000	2013-06-04	-0.01333	-0.01104	0.03047	-1e-05	0.05482
46	2013	D	Texas	Hinojosa, Ruben	SBUX	Sold	8000	2013-06-04	-0.00142	0.00808	-0.01271	-0.05109	0.09759
47	2013	D	Texas	Hinojosa, Ruben	SBUX	Sold	8000	2013-06-04	-0.00544	-0.00734	0.00535	0.04367	0.18316
48	2013	D	Texas	Hinojosa, Ruben	SONC	Sold	8000	2013-06-04	0.0079	-0.00122	0.08079	-0.03048	-0.04112
49	2013	D	Texas	Hinojosa, Ruben	SONC	Purchased	8000	2013-06-04	0.00042	0.02121	0.05459	0.08578	0.04833
50	2013	D	Texas	Hinojosa, Ruben	UHAL	Sold	8000	2013-06-04	0.00402	0.04139	0.00302	-0.02911	0.18749
51	2013	D	Texas	Hinojosa, Ruben	UHAL	Sold	8000	2013-06-04	0.01391	0.00375	0.0277	-0.03303	0.1684
52	2013	D	Texas	Hinojosa, Ruben	UHAL	Sold	8000	2013-06-04	0.02777	0.05189	0.07487	0.03296	0.01883
53	2013	D	Texas	Hinojosa, Ruben	UHAL	Purchased	8000	2013-06-04	-0.0041	-0.00959	-0.03351	-0.0327	0.1933
54	2013	D	Texas	Hinojosa, Ruben	AXP	Purchased	8000	2013-06-04	0.01273	0.01484	-0.03744	-0.04871	NA
55	2013	D	Texas	Hinojosa, Ruben	AXP	Sold	8000	2013-06-04	-0.01463	-0.02536	0.00554	0.04114	-0.00873
57	2013	D	Texas	Hinojosa, Ruben	BA	Purchased	8000	2013-06-04	0.01358	0.01289	-0.01617	0.00442	NA
58	2013	D	Texas	Hinojosa, Ruben	BA	Sold	8000	2013-06-04	0.02581	0.01961	0.08194	0.11879	-0.02433
59	2013	D	Texas	Hinojosa, Ruben	BA	Sold	8000	2013-06-04	0.02029	0.01188	0.08136	0.10827	-0.01568
61	2013	D	Texas	Hinojosa, Ruben	BA	Sold	8000	2013-06-04	0.02622	0.0306	0.11367	0.13695	NA
62	2013	D	Texas	Hinojosa, Ruben	BAC	Sold	8000	2013-06-04	0.01137	0.01902	-0.04585	-0.12515	-0.10304
63	2013	D	Texas	Hinojosa, Ruben	BAC	Purchased	8000	2013-06-04	-0.00853	0.01718	-0.03646	0.01018	-0.15347
64	2013	D	Texas	Hinojosa, Ruben	CBS	Sold	8000	2013-06-04	0.0098	0.02789	0.08239	0.093	0.17919
65	2013	D	Texas	Hinojosa, Ruben	CMG	Sold	8000	2013-06-04	-0.00806	-0.00515	-0.00053	0.01393	0.15944
66	2013	D	Texas	Hinojosa, Ruben	CMI	Sold	8000	2013-06-04	-0.01907	-0.0441	-0.04562	-0.00698	0.09184
67	2013	D	Texas	Hinojosa, Ruben	CMI	Purchased	8000	2013-06-04	0.00678	0.06167	0.10364	0.13217	0.05485
68	2013	D	Texas	Hinojosa, Ruben	CMI	Purchased	8000	2013-06-04	0.03959	0.02326	0.01312	0.05879	0.12759
69	2013	D	Texas	Hinojosa, Ruben	CMI	Sold	8000	2013-06-04	0.00275	0.00138	-0.06872	0.03987	0.07615
70	2013	D	Texas	Hinojosa, Ruben	CMI	Sold	8000	2013-06-04	-0.00734	0.00146	-0.00992	-0.07	-0.11992
71	2013	D	Texas	Hinojosa, Ruben	COP	Sold	8000	2013-06-04	-0.00959	-0.01508	-0.02118	-0.06565	-0.07383
72	2013	D	Texas	Hinojosa, Ruben	DIS	Sold	8000	2013-06-04	0.00492	-0.01069	0.01398	0.08269	0.13474
73	2013	D	Texas	Hinojosa, Ruben	DIS	Purchased	8000	2013-06-04	-0.0069	-0.0111	-0.01758	-0.06841	0.06192
74	2013	D	Texas	Hinojosa, Ruben	DIS	Purchased	8000	2013-06-04	0	-0.01201	-0.03464	-0.06522	NA
75	2013	D	Texas	Hinojosa, Ruben	DLX	Sold	8000	2013-06-04	0.01737	0.02271	-0.07304	0.05022	NA
76	2013	D	Texas	Hinojosa, Ruben	DLX	Sold	8000	2013-06-04	-0.02883	-0.06435	-0.12212	-0.19972	0.00629
77	2013	D	Texas	Hinojosa, Ruben	DLX	Sold	8000	2013-06-04	0.02346	0.00198	0.14229	0.17838	-0.036
78	2013	D	Texas	Hinojosa, Ruben	DLX	Purchased	8000	2013-06-04	-0.02585	0.00587	-0.12399	-0.13351	-0.03833
79	2013	D	Texas	Hinojosa, Ruben	DLX	Sold	8000	2013-06-04	-0.02503	-0.0261	0.03988	0.02252	0.09256
80	2013	D	Texas	Hinojosa, Ruben	DLX	Purchased	8000	2013-06-04	-0.01662	0.0078	0.01429	-0.0919	-0.09397
81	2013	D	Texas	Hinojosa, Ruben	DLX	Purchased	8000	2013-06-04	-0.03194	-0.05035	-0.01495	0.12508	0.29794
82	2013	D	Texas	Hinojosa, Ruben	F	Sold	8000	2013-06-04	-0.00315	0.0065	0.06251	0.16982	0.22691
83	2013	D	Texas	Hinojosa, Ruben	F	Sold	8000	2013-06-04	-0.01733	-0.01018	-0.02213	-0.07577	-0.19592
84	2013	D	Texas	Hinojosa, Ruben	F	Sold	8000	2013-06-04	0.12045	0.12946	0.13334	0.0013	0.18479
85	2013	D	Texas	Hinojosa, Ruben	F	Purchased	8000	2013-06-04	-0.01525	-0.02184	0.04335	0.04324	-0.05651
86	2013	D	Texas	Hinojosa, Ruben	F	Sold	8000	2013-06-04	0.02662	0.02335	0.02066	0.03531	0.26755
87	2013	D	Texas	Hinojosa, Ruben	FFG	Purchased	8000	2013-06-04	0.01353	0.00886	0.03933	-0.02576	-0.00377
88	2013	D	Texas	Hinojosa, Ruben	FFG	Sold	8000	2013-06-04	-0.04446	-0.04214	-0.03142	-0.07539	-0.06926
89	2013	D	Texas	Hinojosa, Ruben	FFG	Sold	8000	2013-06-04	0.02722	0.03545	0.04945	0.08464	0.04827
90	2013	D	Texas	Hinojosa, Ruben	GM	Sold	8000	2013-06-04	-0.03572	NA	0.01808	0.04301	NA
91	2013	D	Texas	Hinojosa, Ruben	GM	Purchased	8000	2013-06-04	-0.00491	0.03798	0.02926	0.11507	-0.10718
92	2013	D	Texas	Hinojosa, Ruben	GM	Sold	8000	2013-06-04	-0.02034	-0.04341	-0.08618	-0.14115	-0.1537
93	2013	D	Texas	Hinojosa, Ruben	KO	Sold	8000	2013-06-04	0.0314	0.04717	-0.01166	-0.04649	-0.16657
94	2013	D	Texas	Hinojosa, Ruben	KO	Sold	8000	2013-06-04	-0.00158	0.0015	-0.0471	-0.01799	-0.01794
95	2013	D	Texas	Hinojosa, Ruben	KO	Sold	8000	2013-06-04	0.00492	0.01457	0.0279	0.04972	-0.03404
96	2013	D	Texas	Hinojosa, Ruben	KO	Sold	8000	2013-06-04	-0.00817	0.01607	0.03091	0.02884	-0.09194
97	2013	D	Texas	Hinojosa, Ruben	LEN	Sold	8000	2013-06-04	-0.01559	-0.03802	-0.09708	-0.08155	-0.33984
98	2013	D	Texas	Hinojosa, Ruben	LEN	Purchased	8000	2013-06-04	0.03272	0.02552	-0.0928	-0.03349	-0.2979
